,Danceability,Key,Loudness,Speechiness,Instrumentalness,Liveness,Valence,Tempo
1337,0.401,1,-5.011,0.041,0.0,0.538,0.839,134.799
1338,0.505,2,-10.853,0.0371,2.58e-06,0.0977,0.771,138.907
1339,0.61,9,-7.681,0.0353,0.0,0.0837,0.676,81.232
1340,0.325,6,-6.545,0.0295,0.172,0.132,0.193,134.371
1341,0.624,11,-6.365,0.185,0.000259,0.144,0.787,122.938
1342,0.573,6,-9.051,0.0547,0.000388,0.106,0.437,90.522
1343,0.595,7,-7.911,0.0326,1.97e-05,0.299,0.586,89.846
1344,0.879,11,-6.286,0.151,0.00386,0.0582,0.929,138.054
1345,0.374,7,-9.133,0.0488,6.63e-05,0.336,0.918,177.138
1346,0.283,7,-7.219,0.169,1.84e-06,0.335,0.22,147.811
1347,0.691,11,-6.695,0.0274,0.181,0.245,0.618,128.005
1348,0.38,9,-10.961,0.0378,0.0294,0.104,0.491,99.437
1349,0.39,5,-19.695,0.0345,0.00128,0.099,0.155,133.403
1350,0.671,11,-10.092,0.0356,1.07e-05,0.0908,0.94,108.603
1351,0.385,1,-4.97,0.0659,0.526,0.0767,0.397,86.844
1352,0.817,6,-9.852,0.176,0.00939,0.345,0.732,159.945
1353,0.843,7,-11.002,0.0843,0.0156,0.0883,0.824,108.701
1354,0.481,6,-8.722,0.0801,0.00633,0.963,0.818,124.637
1355,0.617,0,-11.219,0.0591,1.72e-05,0.147,0.426,75.114
1356,0.852,9,-7.212,0.161,0.0195,0.101,0.84,137.95
1357,0.761,2,-12.759,0.0438,0.000426,0.0685,0.91,120.752
1358,0.635,7,-5.278,0.0296,0.00091,0.106,0.735,104.349
1359,0.746,7,-10.538,0.0392,0.00111,0.108,0.857,106.599
1360,0.541,7,-7.196,0.0382,0.0,0.0803,0.742,144.046
1361,0.602,5,-13.893,0.0421,0.00456,0.153,0.187,110.299
1362,0.786,1,-3.875,0.0316,0.000494,0.0389,0.864,100.66
1363,0.614,9,-8.317,0.0323,0.518,0.108,0.717,126.477
1364,0.373,10,-11.646,0.144,1.26e-05,0.175,0.327,137.866
1365,0.365,2,-10.295,0.066,3.85e-06,0.0983,0.321,71.578
1366,0.609,6,-4.862,0.0276,0.0,0.183,0.774,114.045
1367,0.258,10,-9.927,0.0721,0.685,0.159,0.486,191.516
1368,0.547,0,-8.76,0.0233,0.0199,0.123,0.43,79.972
1369,0.404,10,-9.18,0.0623,0.836,0.0466,0.475,121.864
1370,0.656,7,-4.716,0.314,0.0,0.508,0.824,104.044
1371,0.624,11,-2.281,0.209,0.0,0.155,0.69,126.104
1372,0.55,2,-8.51,0.0516,0.00608,0.428,0.37,92.697
1373,0.336,9,-7.839,0.0267,0.00062,0.159,0.112,153.954
1374,0.86,9,-5.878,0.339,0.00159,0.0322,0.592,77.005
1375,0.823,0,-13.98,0.0316,0.0306,0.0707,0.966,120.471
1376,0.381,10,-7.594,0.0536,0.0101,0.0854,0.814,142.504
1377,0.387,2,-13.493,0.0276,0.000142,0.102,0.332,100.168
1378,0.471,0,-10.463,0.141,0.0949,0.145,0.215,103.431
1379,0.451,2,-4.957,0.0435,0.0033,0.0707,0.667,158.969
1380,0.933,5,-6.472,0.161,0.312,0.163,0.754,109.967
1381,0.504,10,-14.16,0.0412,0.0,0.168,0.376,127.972
1382,0.734,2,-6.119,0.303,9.85e-06,0.246,0.47,105.932
1383,0.488,4,-7.184,0.0389,0.0631,0.29,0.846,96.359
1384,0.532,11,-4.24,0.0371,0.0,0.285,0.84,134.316
1385,0.576,2,-17.343,0.042,0.0,0.204,0.441,113.303
1386,0.432,0,-4.865,0.0473,0.000391,0.155,0.596,118.256
1387,0.647,7,-6.323,0.0261,0.000408,0.144,0.695,118.57
1388,0.605,5,-8.903,0.0301,0.0,0.0816,0.678,106.825
1389,0.519,1,-7.488,0.0322,0.735,0.103,0.415,144.019
1390,0.508,0,-9.688,0.0262,0.000998,0.0922,0.328,107.459
1391,0.308,2,-10.283,0.03,3.79e-06,0.265,0.199,132.864
1392,0.591,7,-12.87,0.038,0.0418,0.105,0.484,109.639
1393,0.476,9,-6.454,0.032,0.112,0.138,0.545,171.903
1394,0.376,2,-5.59,0.0304,1.51e-06,0.149,0.913,133.283
1395,0.706,6,-7.541,0.259,0.000129,0.359,0.456,98.935
1396,0.705,4,-9.343,0.0337,0.0,0.389,0.803,112.035
1397,0.588,9,-13.003,0.041,0.000149,0.108,0.919,124.311
1398,0.363,2,-4.181,0.0508,0.000307,0.0136,0.692,152.51
1399,0.604,0,-6.571,0.0296,0.506,0.242,0.163,124.033
1400,0.538,0,-7.523,0.0293,3.75e-05,0.127,0.682,80.574
1401,0.279,1,-4.381,0.16,0.418,0.153,0.0972,90.199
1402,0.667,7,-9.295,0.035,0.723,0.22,0.62,79.523
1403,0.336,7,-10.541,0.0319,0.00332,0.0953,0.163,154.649
1404,0.542,9,-7.481,0.0301,1.51e-06,0.338,0.671,105.97
1405,0.801,9,-7.365,0.0354,0.152,0.0558,0.967,133.255
1406,0.767,9,-8.408,0.036,1.03e-05,0.327,0.715,125.206
1407,0.457,8,-7.611,0.0268,0.578,0.0548,0.414,82.539
1408,0.318,0,-9.293,0.0311,0.0742,0.112,0.352,134.748
1409,0.485,4,-5.475,0.0265,0.291,0.0805,0.635,89.971
1410,0.506,3,-15.141,0.045,0.00274,0.0775,0.716,170.172
1411,0.792,6,-7.198,0.283,0.0,0.761,0.251,103.89
1412,0.54,7,-4.66,0.0357,0.0403,0.08,0.851,130.474
1413,0.377,5,-4.898,0.0649,0.578,0.0676,0.375,120.532
1414,0.728,5,-15.429,0.0328,0.216,0.0875,0.452,93.683
1415,0.265,2,-7.893,0.0492,0.00561,0.188,0.435,63.54
1416,0.444,2,-8.668,0.0394,0.0,0.471,0.793,142.623
1417,0.352,6,-12.256,0.0352,2.9e-06,0.313,0.426,85.385
1418,0.444,7,-9.443,0.0641,0.0761,0.127,0.419,106.228
1419,0.311,0,-21.644,0.037,0.00205,0.156,0.139,120.653
1420,0.665,10,-6.164,0.0501,0.000215,0.311,0.902,119.978
1421,0.867,2,-5.192,0.0625,0.000289,0.0505,0.525,139.943
1422,0.301,2,-10.755,0.0323,0.0,0.0799,0.275,171.836
1423,0.768,0,-15.038,0.0412,0.000113,0.0783,0.298,119.19
1424,0.358,2,-12.927,0.0381,1.3e-06,0.218,0.419,147.743
1425,0.502,7,-23.612,0.0591,0.838,0.107,0.381,134.766
1426,0.764,1,-5.443,0.0413,0.0,0.0746,0.937,128.999
1427,0.547,7,-8.226,0.0353,1.26e-06,0.49,0.963,159.525
1428,0.541,11,-6.52,0.0297,0.271,0.109,0.62,148.937
1429,0.388,7,-11.997,0.0354,0.954,0.728,0.873,206.313
1430,0.845,6,-4.506,0.0759,2.1e-06,0.203,0.904,104.536
1431,0.625,11,-5.693,0.175,4.07e-05,0.187,0.235,179.063
1432,0.763,10,-13.175,0.512,0.0118,0.0907,0.856,179.261
1433,0.357,4,-6.324,0.0411,0.114,0.0815,0.721,129.071
1434,0.441,2,-4.939,0.0791,0.172,0.243,0.458,137.045
1435,0.555,4,-3.469,0.0293,0.94,0.536,0.965,131.712
1436,0.49,9,-11.162,0.0434,0.364,0.0606,0.688,157.596
1437,0.402,9,-7.373,0.0302,0.0,0.345,0.951,134.927
1438,0.421,9,-9.584,0.0472,0.0,0.17,0.789,89.839
1439,0.723,9,-14.745,0.0296,0.0946,0.0923,0.795,129.012
1440,0.554,10,-9.267,0.0284,0.00011,0.346,0.459,86.036
1441,0.738,0,-9.643,0.0475,4.24e-05,0.141,0.721,122.679
1442,0.465,4,-14.195,0.0316,0.00835,0.111,0.227,126.372
1443,0.479,1,-5.202,0.0419,0.00597,0.0479,0.863,112.676
1444,0.572,8,-8.469,0.0642,0.00093,0.11,0.952,188.115
1445,0.302,4,-5.626,0.0468,0.000376,0.111,0.501,147.12
1446,0.683,7,-7.506,0.105,0.0706,0.296,0.616,103.625
1447,0.261,10,-21.048,0.0447,0.000134,0.105,0.106,62.027
1448,0.414,0,-2.887,0.047,0.000612,0.81,0.748,123.091
1449,0.522,5,-7.113,0.0354,2.04e-05,0.156,0.572,76.05
1450,0.638,9,-7.589,0.029,0.0406,0.115,0.349,114.992
1451,0.907,0,-9.29,0.0568,0.65,0.108,0.229,122.632
1452,0.459,7,-9.326,0.0361,0.0,0.0939,0.0625,96.983
1453,0.638,2,-7.137,0.0469,0.212,0.0994,0.639,137.761
1454,0.87,1,-7.039,0.191,0.0,0.339,0.513,101.682
1455,0.479,9,-5.167,0.115,0.0283,0.356,0.572,153.45
1456,0.765,3,-7.532,0.0346,0.00065,0.0477,0.967,123.027
1457,0.621,4,-12.274,0.0348,4.88e-06,0.145,0.338,139.491
1458,0.352,9,-8.604,0.0312,0.0813,0.0786,0.123,102.41
1459,0.207,6,-4.452,0.083,0.00387,0.243,0.324,204.227
1460,0.682,7,-7.447,0.169,3.04e-05,0.0725,0.635,159.481
1461,0.305,0,-6.714,0.0297,2.77e-05,0.12,0.246,124.693
1462,0.543,5,-13.124,0.0317,0.00119,0.0823,0.533,113.312
1463,0.795,2,-14.004,0.341,0.000171,0.111,0.633,101.78
1464,0.524,11,-11.926,0.0702,2.51e-05,0.203,0.683,132.175
1465,0.628,7,-12.446,0.0426,0.738,0.141,0.874,102.081
1466,0.339,9,-4.782,0.0909,0.00672,0.123,0.672,144.723
1467,0.443,9,-6.163,0.0457,0.000101,0.369,0.733,134.145
1468,0.601,2,-5.828,0.0314,0.00209,0.088,0.552,128.262
1469,0.709,7,-8.472,0.0284,0.0,0.29,0.426,98.824
1470,0.321,9,-8.732,0.0352,0.00491,0.376,0.496,206.568
1471,0.357,1,-4.99,0.124,0.0677,0.141,0.704,149.741
1472,0.622,11,-7.253,0.0357,3.04e-06,0.104,0.639,89.448
1473,0.514,7,-3.765,0.151,1.52e-06,0.0654,0.898,158.262
1474,0.342,9,-12.211,0.0359,0.00248,0.114,0.354,84.753
1475,0.278,1,-16.452,0.0406,0.0,0.158,0.509,175.474
1476,0.742,9,-19.187,0.158,0.0,0.113,0.351,137.473
1477,0.381,4,-11.629,0.0337,0.0,0.106,0.393,127.581
1478,0.309,11,-6.399,0.125,0.0022,0.106,0.376,195.815
1479,0.848,6,-4.203,0.0426,0.361,0.058,0.884,122.224
1480,0.712,5,-8.968,0.062,0.802,0.0982,0.513,124.912
1481,0.485,4,-4.423,0.0416,0.179,0.144,0.889,141.982
1482,0.481,4,-10.471,0.0461,0.0,0.249,0.666,117.699
1483,0.687,0,-12.612,0.0603,0.0,0.226,0.402,125.949
1484,0.408,7,-7.932,0.086,0.58,0.131,0.674,137.778
1485,0.654,11,-17.18,0.0535,0.0155,0.155,0.831,123.179
1486,0.655,5,-6.719,0.106,0.0,0.148,0.929,84.117
1487,0.806,2,-9.665,0.0583,0.617,0.148,0.353,115.023
1488,0.835,8,-5.085,0.0603,0.0,0.0753,0.909,120.238
1489,0.576,5,-6.362,0.0322,4.72e-05,0.71,0.611,96.311
1490,0.942,7,-10.15,0.0333,0.179,0.028,0.966,114.443
1491,0.599,0,-12.57,0.0288,0.0486,0.693,0.785,106.081
1492,0.574,5,-5.425,0.0301,0.352,0.0852,0.546,88.299
1493,0.427,3,-14.064,0.0282,3.57e-06,0.306,0.657,86.014
1494,0.604,6,-9.774,0.0863,0.00026,0.95,0.433,119.168
1495,0.324,0,-6.784,0.0346,0.917,0.0728,0.317,101.964
1496,0.746,4,-15.134,0.123,1.02e-06,0.0905,0.425,118.578
1497,0.391,11,-9.251,0.0306,0.000335,0.14,0.344,121.946
1498,0.603,4,-6.606,0.0515,0.635,0.0551,0.617,123.679
1499,0.535,9,-12.434,0.042,1.16e-05,0.318,0.827,143.612
1500,0.332,4,-12.518,0.0349,5.62e-06,0.0839,0.11,67.531
1501,0.747,7,-13.635,0.0414,0.000168,0.107,0.778,123.792
1502,0.694,9,-13.254,0.0648,0.776,0.0719,0.879,143.078
1503,0.524,9,-5.081,0.116,0.0169,0.165,0.532,122.957
1504,0.802,8,-4.889,0.0362,1.03e-05,0.111,0.264,100.338
1505,0.644,11,-6.036,0.0385,0.000617,0.107,0.965,138.999
1506,0.609,4,-7.548,0.0487,1.16e-05,0.278,0.852,122.612
1507,0.631,1,-17.67,0.0326,1.22e-06,0.128,0.677,133.175
1508,0.34,9,-5.725,0.0562,0.835,0.59,0.405,167.677
1509,0.862,0,-9.004,0.21,0.0,0.318,0.837,85.308
1510,0.798,10,-11.108,0.0865,0.168,0.0788,0.0455,139.986
1511,0.312,11,-9.875,0.0308,0.225,0.128,0.178,140.109
1512,0.409,4,-16.273,0.0363,0.00016,0.102,0.355,137.16
1513,0.349,11,-7.898,0.11,0.0,0.252,0.751,92.015
1514,0.535,9,-9.976,0.0331,0.00994,0.258,0.728,142.521
1515,0.646,2,-2.352,0.0539,0.0166,0.0874,0.96,129.361
1516,0.32,9,-8.33,0.0278,1.98e-06,0.0928,0.263,163.824
1517,0.833,5,-3.243,0.0313,7.55e-06,0.0521,0.964,121.879
1518,0.694,10,-5.143,0.0324,0.0122,0.191,0.695,119.998
1519,0.538,10,-19.536,0.0335,8.42e-05,0.113,0.312,102.296
1520,0.889,0,-9.506,0.0379,0.000788,0.038,0.963,110.565
1521,0.764,0,-13.096,0.0544,2.16e-06,0.161,0.688,126.164
1522,0.376,1,-12.48,0.0388,0.0,0.162,0.153,95.482
1523,0.637,7,-4.872,0.0677,6.72e-05,0.103,0.923,127.689
1524,0.547,2,-11.167,0.0363,1.1e-05,0.333,0.555,153.173
1525,0.307,5,-12.619,0.0308,0.0,0.19,0.323,135.484
1526,0.526,8,-4.576,0.263,0.000384,0.261,0.283,81.305
1527,0.598,2,-5.995,0.0352,0.0377,0.172,0.823,153.269
1528,0.64,4,-13.435,0.0388,0.00276,0.116,0.178,112.801
1529,0.455,5,-13.902,0.0484,4.35e-06,0.0884,0.842,164.386
1530,0.654,2,-9.709,0.03,2.89e-05,0.16,0.691,106.662
1531,0.467,4,-4.808,0.0775,0.199,0.299,0.701,145.92
1532,0.303,0,-9.259,0.0482,1.16e-06,0.468,0.447,67.322
1533,0.753,10,-12.282,0.069,0.779,0.0918,0.384,139.458
1534,0.705,1,-4.571,0.0767,0.0,0.0505,0.964,158.05
1535,0.578,9,-13.416,0.0269,0.199,0.125,0.519,135.986
1536,0.736,1,-3.299,0.0545,1.21e-06,0.254,0.511,104.066
1537,0.703,9,-12.438,0.029,1.45e-06,0.0319,0.949,126.353
1538,0.618,4,-14.164,0.0302,0.0517,0.131,0.531,97.84
1539,0.762,11,-10.423,0.158,0.0113,0.256,0.346,80.476
1540,0.683,2,-10.253,0.0313,4.16e-05,0.0525,0.964,124.571
1541,0.29,5,-7.022,0.0578,0.0525,0.141,0.359,172.323
1542,0.54,9,-13.331,0.0407,0.000136,0.261,0.185,127.758
1543,0.485,0,-8.416,0.0261,0.0,0.717,0.691,98.639
1544,0.665,5,-5.73,0.151,0.0,0.219,0.699,167.349
1545,0.519,1,-8.742,0.0648,0.104,0.0666,0.389,81.34
1546,0.649,2,-13.628,0.0381,0.000134,0.0915,0.571,116.179
1547,0.3,4,-15.588,0.047,0.478,0.406,0.19,134.912
1548,0.695,9,-12.999,0.0313,0.00264,0.701,0.422,79.109
1549,0.394,9,-6.239,0.101,0.0116,0.0609,0.907,193.552
1550,0.473,5,-14.51,0.119,3.04e-06,0.114,0.322,84.676
1551,0.892,4,-6.055,0.141,0.000234,0.0521,0.817,100.972
1552,0.621,9,-3.907,0.0313,7.72e-05,0.0933,0.963,115.952
1553,0.619,9,-14.023,0.0349,0.831,0.0693,0.771,152.581
1554,0.437,0,-4.803,0.039,0.00274,0.108,0.547,178.085
1555,0.417,5,-5.568,0.0286,0.000942,0.249,0.473,125.102
1556,0.628,0,-6.112,0.0384,0.0,0.216,0.639,121.376
1557,0.475,10,-9.788,0.0385,0.0154,0.274,0.531,109.151
1558,0.55,0,-15.019,0.0501,0.59,0.0393,0.388,75.599
1559,0.587,7,-9.137,0.036,0.391,0.17,0.744,102.401
1560,0.934,1,-5.972,0.177,0.0,0.181,0.702,103.059
1561,0.592,9,-2.788,0.027,0.00165,0.127,0.328,96.483
1562,0.583,5,-6.902,0.0479,0.00106,0.181,0.399,140.036
1563,0.567,6,-7.992,0.0387,0.0965,0.544,0.965,128.207
1564,0.392,0,-19.273,0.0348,0.958,0.112,0.485,175.04
1565,0.788,10,-7.092,0.118,0.454,0.334,0.62,102.396
1566,0.72,1,-6.534,0.282,0.0,0.141,0.487,79.944
1567,0.22,9,-9.04,0.0484,0.716,0.111,0.0506,129.463
1568,0.358,4,-7.486,0.12,0.0524,0.126,0.262,174.238
1569,0.795,0,-6.2,0.0748,0.0,0.162,0.409,135.002
1570,0.702,0,-16.868,0.372,0.0,0.0548,0.918,76.435
1571,0.408,4,-10.201,0.119,2.53e-06,0.22,0.52,75.853
1572,0.532,1,-7.282,0.0655,0.00051,0.0942,0.959,91.268
1573,0.603,4,-9.008,0.0287,3.75e-06,0.187,0.602,124.144
1574,0.527,1,-16.13,0.0736,6.92e-05,0.111,0.221,90.404
1575,0.402,10,-9.662,0.0262,6.12e-06,0.175,0.641,75.866
1576,0.309,7,-8.994,0.035,0.00595,0.367,0.313,166.915
1577,0.299,3,-10.096,0.0279,0.0105,0.0559,0.392,132.282
1578,0.483,7,-9.907,0.0328,0.00932,0.1,0.56,107.349
1579,0.739,9,-4.566,0.0895,0.00104,0.309,0.915,121.01
1580,0.581,8,-8.279,0.0602,0.856,0.0458,0.808,111.154
1581,0.777,0,-4.555,0.0932,1.79e-06,0.384,0.648,100.231
1582,0.419,11,-5.498,0.246,3.7e-05,0.206,0.764,86.958
1583,0.46,5,-12.204,0.0326,0.000678,0.129,0.359,87.009
1584,0.546,2,-7.073,0.0299,1.11e-06,0.235,0.91,107.285
1585,0.601,2,-10.488,0.0394,0.89,0.123,0.388,128.559
1586,0.261,7,-16.161,0.0346,0.893,0.169,0.0393,138.999
1587,0.492,2,-9.944,0.0319,0.0,0.0738,0.792,115.519
1588,0.383,1,-6.503,0.037,0.000174,0.0479,0.393,163.23
1589,0.544,5,-7.483,0.0626,0.0,0.466,0.765,151.303
1590,0.358,2,-11.947,0.0443,0.000124,0.109,0.168,94.08
1591,0.593,8,-8.698,0.068,0.0,0.0976,0.63,112.295
1592,0.404,11,-6.585,0.0269,0.000149,0.169,0.599,161.034
1593,0.866,6,-10.97,0.188,0.000177,0.793,0.792,97.901
1594,0.44,9,-6.164,0.055,0.0017,0.291,0.822,142.342
1595,0.297,1,-12.468,0.0434,0.0101,0.0577,0.786,68.1
1596,0.736,7,-13.208,0.0539,0.345,0.104,0.948,128.399
1597,0.747,9,-2.623,0.0803,0.106,0.203,0.846,118.877
1598,0.676,9,-13.093,0.052,0.00915,0.13,0.799,102.516
1599,0.783,10,-5.302,0.0945,0.196,0.221,0.847,118.093
1600,0.364,9,-10.085,0.0705,0.0371,0.108,0.346,128.219
1601,0.218,10,-12.002,0.0279,0.0302,0.43,0.351,85.367
1602,0.469,7,-8.348,0.0749,0.0,0.321,0.783,133.586
1603,0.846,0,-8.372,0.0439,1.96e-06,0.063,0.78,101.632
1604,0.446,9,-13.498,0.0335,0.00114,0.101,0.156,135.724
1605,0.87,1,-18.998,0.0977,0.0139,0.071,0.819,96.74
1606,0.822,7,-14.86,0.162,0.0299,0.0316,0.931,74.679
1607,0.775,10,-8.914,0.192,0.00252,0.11,0.792,109.961
1608,0.727,0,-2.99,0.326,0.0,0.07,0.512,117.932
1609,0.504,4,-7.202,0.039,0.503,0.257,0.418,73.984
1610,0.483,2,-13.351,0.304,2.93e-05,0.0468,0.612,197.517
1611,0.644,4,-10.856,0.0598,0.00154,0.055,0.889,108.381
1612,0.555,2,-9.105,0.0295,0.000191,0.0869,0.274,147.613
1613,0.335,5,-10.561,0.0277,0.0,0.26,0.556,141.158
1614,0.557,4,-10.559,0.0715,0.0181,0.057,0.634,193.783
1615,0.789,11,-5.758,0.0331,0.0,0.355,0.647,133.299
1616,0.769,6,-13.326,0.0724,0.000149,0.0904,0.803,101.884
1617,0.621,10,-13.788,0.0344,0.00186,0.107,0.178,128.905
1618,0.702,4,-9.621,0.0286,0.0064,0.0972,0.972,141.664
1619,0.216,10,-12.598,0.0406,6.09e-06,0.135,0.0875,128.679
1620,0.802,1,-11.424,0.0435,0.872,0.0924,0.454,131.983
1621,0.449,1,-11.472,0.117,0.0,0.722,0.201,84.335
1622,0.894,2,-4.699,0.112,0.0,0.0388,0.583,105.018
1623,0.547,5,-12.552,0.0419,1.79e-05,0.285,0.722,117.722
1624,0.813,10,-8.0,0.266,0.0,0.121,0.618,103.508
1625,0.46,6,-5.954,0.325,0.0,0.362,0.701,153.426
1626,0.632,10,-8.669,0.027,0.0,0.3,0.616,128.821
1627,0.545,8,-14.456,0.0356,3.81e-05,0.125,0.212,88.98
1628,0.692,5,-7.635,0.0488,1.05e-06,0.166,0.694,170.892
1629,0.498,6,-6.517,0.0458,0.0,0.0762,0.662,131.104
1630,0.531,9,-10.754,0.111,0.00763,0.186,0.305,119.516
1631,0.517,6,-5.028,0.0308,0.495,0.0744,0.248,135.862
1632,0.617,7,-7.979,0.0396,0.0,0.0778,0.904,127.7
1633,0.264,2,-6.31,0.0321,0.834,0.109,0.716,150.102
1634,0.753,4,-6.165,0.0395,0.0541,0.389,0.964,118.815
1635,0.776,0,-5.732,0.237,0.0,0.112,0.473,110.134
1636,0.666,9,-3.961,0.0674,0.000159,0.489,0.37,115.414
1637,0.585,8,-6.474,0.0707,9.7e-05,0.119,0.758,93.372
1638,0.723,0,-6.784,0.0348,0.192,0.109,0.35,125.051
1639,0.603,10,-4.516,0.142,0.629,0.11,0.247,136.223
1640,0.675,5,-10.271,0.0319,0.0,0.0959,0.596,116.624
1641,0.483,1,-10.487,0.0278,0.0,0.115,0.713,81.208
1642,0.572,11,-12.005,0.0302,0.00176,0.125,0.617,127.398
1643,0.486,4,-17.337,0.0366,3.51e-05,0.0928,0.614,106.574
1644,0.395,8,-3.241,0.0766,0.0,0.12,0.41,158.842
1645,0.49,4,-5.495,0.0941,0.0,0.458,0.342,135.978
1646,0.343,5,-6.296,0.0696,8.45e-06,0.179,0.912,126.536
1647,0.702,5,-8.307,0.0463,0.000119,0.139,0.109,119.93
1648,0.685,2,-15.31,0.0364,0.0295,0.116,0.542,109.457
1649,0.68,5,-10.241,0.0353,0.000656,0.349,0.922,108.674
1650,0.636,0,-12.061,0.0986,0.00153,0.108,0.543,97.35
1651,0.381,2,-8.917,0.0933,0.0469,0.173,0.565,96.614
1652,0.709,1,-13.456,0.136,0.00794,0.0746,0.671,100.089
1653,0.176,11,-3.154,0.0721,0.552,0.237,0.302,172.566
1654,0.478,4,-8.216,0.0376,0.496,0.0518,0.5,86.005
1655,0.375,7,-7.029,0.0709,0.00818,0.408,0.482,141.629
1656,0.937,4,-11.584,0.569,0.49,0.273,0.497,129.016
1657,0.625,1,-10.031,0.0571,0.47,0.0631,0.902,143.965
1658,0.51,7,-10.304,0.0304,0.0,0.11,0.649,125.683
1659,0.652,11,-7.519,0.037,0.00101,0.233,0.482,95.986
1660,0.842,1,-7.072,0.242,0.0,0.0881,0.814,92.053
1661,0.815,5,-9.118,0.0368,0.684,0.114,0.795,102.642
1662,0.566,8,-9.081,0.0281,0.305,0.0903,0.764,91.117
1663,0.378,9,-3.632,0.138,2.89e-05,0.0936,0.512,167.808
1664,0.484,6,-13.232,0.0361,0.0,0.114,0.409,144.939
1665,0.492,9,-17.341,0.0921,0.00178,0.0705,0.312,111.519
1666,0.711,8,-2.671,0.0284,1.64e-05,0.153,0.824,125.916
1667,0.538,7,-10.968,0.0447,0.000222,0.298,0.166,179.056
1668,0.583,0,-8.29,0.0343,5.57e-05,0.16,0.81,119.884
1669,0.794,1,-5.49,0.331,0.0,0.296,0.841,137.956
1670,0.694,2,-12.583,0.0327,0.546,0.0703,0.457,146.6
1671,0.735,4,-11.599,0.037,0.473,0.107,0.453,115.658
1672,0.626,4,-17.552,0.0387,0.00251,0.115,0.368,117.907
1673,0.689,2,-5.81,0.026,0.509,0.064,0.578,120.423
1674,0.414,7,-22.32,0.0318,0.000223,0.117,0.423,159.375
1675,0.477,9,-10.408,0.324,0.000247,0.155,0.571,148.143
1676,0.467,11,-3.313,0.112,0.0484,0.28,0.321,130.435
1677,0.268,2,-5.416,0.0372,0.0,0.0624,0.609,111.538
1678,0.7,2,-5.69,0.0331,0.000586,0.34,0.81,107.523
1679,0.48,9,-7.887,0.0258,1.47e-05,0.113,0.16,86.149
1680,0.845,2,-9.766,0.0407,0.00401,0.359,0.852,123.111
1681,0.52,11,-21.976,0.0454,0.00344,0.131,0.407,155.746
1682,0.652,2,-6.752,0.0256,0.0011,0.107,0.235,109.943
1683,0.614,0,-17.032,0.0775,0.726,0.452,0.96,180.512
1684,0.826,3,-13.995,0.0508,4.85e-06,0.0848,0.937,116.051
1685,0.457,6,-6.682,0.0296,0.00257,0.0679,0.579,80.184
1686,0.807,0,-14.431,0.0608,0.612,0.0602,0.986,138.894
1687,0.282,0,-15.569,0.0375,0.104,0.1,0.0379,136.186
1688,0.439,8,-12.875,0.0515,0.0,0.154,0.197,131.386
1689,0.473,5,-10.31,0.0604,1.58e-05,0.135,0.896,78.943
1690,0.588,8,-13.282,0.0737,0.0,0.266,0.84,149.153
1691,0.509,11,-5.531,0.0398,0.000515,0.0547,0.938,167.182
1692,0.796,9,-4.805,0.21,0.0,0.13,0.418,99.978
1693,0.584,1,-11.184,0.0455,0.000811,0.0925,0.468,131.814
1694,0.809,11,-11.377,0.0396,0.085,0.109,0.364,111.98
1695,0.1,7,-4.669,0.0768,0.916,0.384,0.0954,82.211
1696,0.884,4,-12.037,0.0589,0.000285,0.184,0.629,119.771
1697,0.299,9,-4.439,0.0707,0.478,0.0998,0.457,158.802
1698,0.349,10,-10.577,0.0429,0.0,0.0665,0.875,202.426
1699,0.346,7,-13.675,0.0333,9.26e-06,0.143,0.177,146.218
1700,0.438,4,-8.318,0.124,1.07e-06,0.334,0.391,143.101
1701,0.623,7,-10.818,0.0285,0.00152,0.0887,0.73,96.925
1702,0.709,3,-9.592,0.112,0.0,0.0666,0.696,131.032
1703,0.388,7,-10.533,0.0436,0.0681,0.108,0.332,150.721
1704,0.652,1,-9.021,0.0358,0.0428,0.0847,0.626,107.019
1705,0.792,2,-11.206,0.0657,0.0975,0.145,0.961,116.116
1706,0.329,0,-11.793,0.161,5.34e-05,0.829,0.307,172.958
1707,0.569,6,-8.399,0.0663,0.941,0.176,0.643,145.118
1708,0.435,1,-24.149,0.0409,0.00466,0.101,0.0352,109.082
1709,0.266,10,-9.012,0.0375,3.05e-05,0.159,0.946,208.706
1710,0.386,2,-12.554,0.0599,0.0598,0.109,0.836,167.102
1711,0.297,0,-5.817,0.0625,0.875,0.41,0.551,173.317
1712,0.341,5,-10.596,0.0293,0.00241,0.22,0.327,83.33
1713,0.699,9,-5.507,0.0594,3.11e-06,0.294,0.354,121.993
1714,0.378,10,-10.228,0.124,2.83e-06,0.0573,0.89,185.273
1715,0.577,7,-7.943,0.024,1.3e-06,0.154,0.346,90.557
1716,0.595,4,-4.568,0.0804,0.546,0.391,0.377,139.799
1717,0.631,2,-6.025,0.0285,0.0,0.0712,0.653,95.849
1718,0.29,7,-12.125,0.0383,0.00565,0.0917,0.36,165.361
1719,0.327,11,-3.3,0.0613,0.000371,0.292,0.439,113.138
1720,0.531,9,-5.438,0.0568,0.0117,0.694,0.498,136.891
1721,0.816,6,-13.416,0.128,0.000239,0.0766,0.837,97.153
1722,0.711,9,-6.932,0.0275,0.333,0.242,0.765,135.179
1723,0.561,10,-8.145,0.0275,0.00155,0.126,0.307,102.119
